txn_id,thread_id,latency_ms,retries
1597,NoSQL-STM-thread-1597,20699.321508407593,0
1651,NoSQL-STM-thread-1651,20683.188438415527,0
872,NoSQL-STM-thread-872,21001.927137374878,0
1563,NoSQL-STM-thread-1563,20723.55341911316,0
115,NoSQL-STM-thread-115,21219.176530838013,0
273,NoSQL-STM-thread-273,21174.65114593506,0
1640,NoSQL-STM-thread-1640,20693.950653076172,0
1491,NoSQL-STM-thread-1491,20786.576747894287,0
1556,NoSQL-STM-thread-1556,20731.002807617188,0
1611,NoSQL-STM-thread-1611,20709.90014076233,0
978,NoSQL-STM-thread-978,21927.06799507141,0
1139,NoSQL-STM-thread-1139,21874.31812286377,0
1676,NoSQL-STM-thread-1676,21637.63189315796,0
1035,NoSQL-STM-thread-1035,21912.0352268219,0
53,NoSQL-STM-thread-53,22223.315715789795,0
1682,NoSQL-STM-thread-1682,21642.00258255005,0
836,NoSQL-STM-thread-836,21989.246129989624,0
85,NoSQL-STM-thread-85,22218.501329421997,0
789,NoSQL-STM-thread-789,22009.55891609192,0
1344,NoSQL-STM-thread-1344,21815.85454940796,0
1691,NoSQL-STM-thread-1691,21705.934524536133,0
1583,NoSQL-STM-thread-1583,21756.766319274902,0
1688,NoSQL-STM-thread-1688,21708.279132843018,0
1214,NoSQL-STM-thread-1214,21927.675485610962,0
1537,NoSQL-STM-thread-1537,21775.63190460205,0
1694,NoSQL-STM-thread-1694,21712.761402130127,0
916,NoSQL-STM-thread-916,22035.41374206543,0
1324,NoSQL-STM-thread-1324,21892.3237323761,0
1593,NoSQL-STM-thread-1593,22635.843515396118,0
1754,NoSQL-STM-thread-1754,22569.4477558136,0
562,NoSQL-STM-thread-562,23024.675846099854,0
1328,NoSQL-STM-thread-1328,22771.045446395874,0
1476,NoSQL-STM-thread-1476,22716.938257217407,0
1377,NoSQL-STM-thread-1377,22754.77147102356,0
1767,NoSQL-STM-thread-1767,22566.751956939697,0
1801,NoSQL-STM-thread-1801,22599.909782409668,0
1698,NoSQL-STM-thread-1698,22694.544076919556,0
1701,NoSQL-STM-thread-1701,22693.486213684082,0
1776,NoSQL-STM-thread-1776,22660.907983779907,0
44,NoSQL-STM-thread-44,23288.71202468872,0
1686,NoSQL-STM-thread-1686,22702.872037887573,0
1506,NoSQL-STM-thread-1506,22808.929920196533,0
1787,NoSQL-STM-thread-1787,22659.085750579834,0
1802,NoSQL-STM-thread-1802,22659.16872024536,0
1827,NoSQL-STM-thread-1827,23542.888879776,0
1836,NoSQL-STM-thread-1836,23559.494972229004,0
1875,NoSQL-STM-thread-1875,23581.28261566162,0
1581,NoSQL-STM-thread-1581,23707.924842834473,0
1840,NoSQL-STM-thread-1840,23596.078872680664,0
1159,NoSQL-STM-thread-1159,23898.244619369507,0
1646,NoSQL-STM-thread-1646,23683.574199676514,0
1839,NoSQL-STM-thread-1839,23603.089332580566,0
1848,NoSQL-STM-thread-1848,23598.968029022217,0
1168,NoSQL-STM-thread-1168,23900.511741638184,0
1846,NoSQL-STM-thread-1846,23603.494882583618,0
1806,NoSQL-STM-thread-1806,23620.517015457153,0
1784,NoSQL-STM-thread-1784,23667.540311813354,0
1892,NoSQL-STM-thread-1892,23628.886222839355,0
1882,NoSQL-STM-thread-1882,23633.861780166626,0
1051,NoSQL-STM-thread-1051,23995.901346206665,0
1866,NoSQL-STM-thread-1866,23649.693250656128,0
1710,NoSQL-STM-thread-1710,23719.578742980957,0
1879,NoSQL-STM-thread-1879,23648.362159729004,0
1920,NoSQL-STM-thread-1920,24503.00407409668,0
1851,NoSQL-STM-thread-1851,24531.9344997406,0
1924,NoSQL-STM-thread-1924,24543.10941696167,0
494,NoSQL-STM-thread-494,25089.114904403687,0
1838,NoSQL-STM-thread-1838,24580.33847808838,0
1638,NoSQL-STM-thread-1638,24668.821811676025,0
1845,NoSQL-STM-thread-1845,24578.373193740845,0
1154,NoSQL-STM-thread-1154,24885.278701782227,0
1345,NoSQL-STM-thread-1345,24817.538022994995,0
1939,NoSQL-STM-thread-1939,24544.08860206604,0
1921,NoSQL-STM-thread-1921,24551.16105079651,0
1968,NoSQL-STM-thread-1968,24534.629583358765,0
1901,NoSQL-STM-thread-1901,24561.0294342041,0
140,NoSQL-STM-thread-140,25195.36018371582,0
1963,NoSQL-STM-thread-1963,24548.56038093567,0
1061,NoSQL-STM-thread-1061,24980.143785476685,0
1790,NoSQL-STM-thread-1790,24681.691646575928,0
146,NoSQL-STM-thread-146,25266.41345024109,0
138,NoSQL-STM-thread-138,26134.97495651245,0
1949,NoSQL-STM-thread-1949,25486.697912216187,0
1759,NoSQL-STM-thread-1759,25568.912744522095,0
1902,NoSQL-STM-thread-1902,25506.067752838135,0
1951,NoSQL-STM-thread-1951,25490.524291992188,0
1352,NoSQL-STM-thread-1352,25766.75510406494,0
145,NoSQL-STM-thread-145,26142.754793167114,0
164,NoSQL-STM-thread-164,26139.56570625305,0
1223,NoSQL-STM-thread-1223,25823.366403579712,0
202,NoSQL-STM-thread-202,26192.34824180603,0
1938,NoSQL-STM-thread-1938,25566.635370254517,0
142,NoSQL-STM-thread-142,26212.48435974121,0
242,NoSQL-STM-thread-242,26184.821844100952,0
234,NoSQL-STM-thread-234,26187.941074371338,0
189,NoSQL-STM-thread-189,26201.27272605896,0
253,NoSQL-STM-thread-253,26184.68165397644,0
1135,NoSQL-STM-thread-1135,25920.451641082764,0
1732,NoSQL-STM-thread-1732,25661.216497421265,0
1332,NoSQL-STM-thread-1332,25851.28664970398,0
1446,NoSQL-STM-thread-1446,25808.701515197754,0
1955,NoSQL-STM-thread-1955,26508.533239364624,0
196,NoSQL-STM-thread-196,27144.748210906982,0
1743,NoSQL-STM-thread-1743,26600.18825531006,0
285,NoSQL-STM-thread-285,27125.77986717224,0
188,NoSQL-STM-thread-188,27153.05733680725,0
195,NoSQL-STM-thread-195,27152.294397354126,0
